Date,state_name,State,FacemaskTrends
2021-09-18,Bogota,11001,0.09860106000784981
2021-09-19,Bogota,11001,0.09718093516608942
2021-09-20,Bogota,11001,0.0957165276839803
2021-09-21,Bogota,11001,0.09420735035700444
2021-09-22,Bogota,11001,0.09265300380144717
2021-09-23,Bogota,11001,0.09105317702706553
2021-09-24,Bogota,11001,0.08940764788433508
2021-09-25,Bogota,11001,0.0877162833838334
2021-09-26,Bogota,11001,0.08597903988892518
2021-09-27,Bogota,11001,0.08419596318061415
2021-09-28,Bogota,11001,0.08236718839503022
2021-09-29,Bogota,11001,0.0804929398339499
2021-09-30,Bogota,11001,0.0785735306478756
2021-10-01,Bogota,11001,0.07660936239343083
2021-10-02,Bogota,11001,0.07460092446441483
2021-10-03,Bogota,11001,0.07254879339910637
2021-10-04,Bogota,11001,0.07045363206273858
2021-10-05,Bogota,11001,0.0683161887084422
2021-10-06,Bogota,11001,0.06613729591709777
2021-10-07,Bogota,11001,0.06391786941703859
2021-10-08,Bogota,11001,0.06165890678689558
2021-10-09,Bogota,11001,0.05936148604248323
2021-10-10,Bogota,11001,0.05702676410931398
2021-10-11,Bogota,11001,0.054655975184227434
2021-10-12,Bogota,11001,0.0522504289882944
2021-10-13,Bogota,11001,0.04981150891146953
2021-10-14,Bogota,11001,0.04734067005518309
2021-10-15,Bogota,11001,0.04483943717278753
2021-10-16,Bogota,11001,0.04230940251193154
2021-10-17,Bogota,11001,0.03975222356204537
2021-10-18,Bogota,11001,0.0371696207100363
2021-10-19,Bogota,11001,0.03456337480709395
2021-10-20,Bogota,11001,0.03193532465119163
2021-10-21,Bogota,11001,0.02928736438728777
2021-10-22,Bogota,11001,0.026621440830785797
2021-10-23,Bogota,11001,0.023939550716149387
2021-10-24,Bogota,11001,0.021243737876507685
2021-10-25,Bogota,11001,0.018536090356392112
2021-10-26,Bogota,11001,0.015818737463688767
2021-10-27,Bogota,11001,0.013093846762824593
2021-10-28,Bogota,11001,0.010363621015736742
2021-10-29,Bogota,11001,0.007630295072886722
2021-10-30,Bogota,11001,0.004896132720648059
2021-10-31,Bogota,11001,0.0021634234879430512
2021-11-01,Bogota,11001,0
2021-11-02,Bogota,11001,0
2021-11-03,Bogota,11001,0
2021-11-04,Bogota,11001,0
2021-11-05,Bogota,11001,0
2021-11-06,Bogota,11001,0
2021-11-07,Bogota,11001,0
2021-11-08,Bogota,11001,0
2021-11-09,Bogota,11001,0
2021-11-10,Bogota,11001,0
2021-11-11,Bogota,11001,0
2021-11-12,Bogota,11001,0
2021-11-13,Bogota,11001,0
2021-11-14,Bogota,11001,0
2021-11-15,Bogota,11001,0
2021-11-16,Bogota,11001,0
2021-11-17,Bogota,11001,0
2021-11-18,Bogota,11001,0
2021-11-19,Bogota,11001,0
2021-11-20,Bogota,11001,0
2021-11-21,Bogota,11001,0
2021-11-22,Bogota,11001,0
2021-11-23,Bogota,11001,0
2021-11-24,Bogota,11001,0
2021-11-25,Bogota,11001,0
2021-11-26,Bogota,11001,0
2021-11-27,Bogota,11001,0
2021-11-28,Bogota,11001,0
2021-11-29,Bogota,11001,0
2021-11-30,Bogota,11001,0
2021-12-01,Bogota,11001,0
2021-12-02,Bogota,11001,0
2021-12-03,Bogota,11001,0
2021-12-04,Bogota,11001,0
2021-12-05,Bogota,11001,0
2021-12-06,Bogota,11001,0
2021-12-07,Bogota,11001,0
2021-12-08,Bogota,11001,0
2021-12-09,Bogota,11001,0
2021-12-10,Bogota,11001,0
2021-12-11,Bogota,11001,0
2021-12-12,Bogota,11001,0
2021-12-13,Bogota,11001,0
2021-12-14,Bogota,11001,0
2021-12-15,Bogota,11001,0
2021-12-16,Bogota,11001,0
2021-12-17,Bogota,11001,0
2021-12-18,Bogota,11001,0
2021-12-19,Bogota,11001,0
2021-12-20,Bogota,11001,0
2021-12-21,Bogota,11001,0
2021-12-22,Bogota,11001,0
2021-12-23,Bogota,11001,0
2021-12-24,Bogota,11001,0
2021-12-25,Bogota,11001,0
2021-12-26,Bogota,11001,0
2021-12-27,Bogota,11001,0
2021-12-28,Bogota,11001,0
2021-12-29,Bogota,11001,0
2021-12-30,Bogota,11001,0
2021-12-31,Bogota,11001,0
2022-01-01,Bogota,11001,0
2022-01-02,Bogota,11001,0
2022-01-03,Bogota,11001,0
2022-01-04,Bogota,11001,0
2022-01-05,Bogota,11001,0
2022-01-06,Bogota,11001,0
2022-01-07,Bogota,11001,0
2022-01-08,Bogota,11001,0
2022-01-09,Bogota,11001,0
2022-01-10,Bogota,11001,0
2022-01-11,Bogota,11001,0
2022-01-12,Bogota,11001,0
2022-01-13,Bogota,11001,0
2022-01-14,Bogota,11001,0
2022-01-15,Bogota,11001,0
2022-01-16,Bogota,11001,0
2022-01-17,Bogota,11001,0
2022-01-18,Bogota,11001,0
2022-01-19,Bogota,11001,0
2022-01-20,Bogota,11001,0
2022-01-21,Bogota,11001,0
2022-01-22,Bogota,11001,0
2022-01-23,Bogota,11001,0
2022-01-24,Bogota,11001,0
2022-01-25,Bogota,11001,0
2022-01-26,Bogota,11001,0
2022-01-27,Bogota,11001,0
2022-01-28,Bogota,11001,0
2022-01-29,Bogota,11001,0
2022-01-30,Bogota,11001,0
2022-01-31,Bogota,11001,0
2022-02-01,Bogota,11001,0
2022-02-02,Bogota,11001,0
2022-02-03,Bogota,11001,0
2022-02-04,Bogota,11001,0
2022-02-05,Bogota,11001,0
2022-02-06,Bogota,11001,0
2022-02-07,Bogota,11001,0
2022-02-08,Bogota,11001,0
2022-02-09,Bogota,11001,0
2022-02-10,Bogota,11001,0
2022-02-11,Bogota,11001,0
2022-02-12,Bogota,11001,0.0020480256093749765
2022-02-13,Bogota,11001,0.004546282878761041
2022-02-14,Bogota,11001,0.007048008344926705
2022-02-15,Bogota,11001,0.009552373075469347
2022-02-16,Bogota,11001,0.012058652432458801
2022-02-17,Bogota,11001,0.014566230830045717
2022-02-18,Bogota,11001,0.017074606484350448
2022-02-19,Bogota,11001,0.01958339615859243
2022-02-20,Bogota,11001,0.02209233989851148
2022-02-21,Bogota,11001,0.02209233989851148
2022-02-22,Bogota,11001,0.02209233989851148
2022-02-23,Bogota,11001,0.02209233989851148
2022-02-24,Bogota,11001,0.02209233989851148
2022-02-25,Bogota,11001,0.02209233989851148
2022-02-26,Bogota,11001,0.02209233989851148
2022-02-27,Bogota,11001,0.02209233989851148
2022-02-28,Bogota,11001,0.02209233989851148
2022-03-01,Bogota,11001,0.02209233989851148
2022-03-02,Bogota,11001,0.02209233989851148
2022-03-03,Bogota,11001,0.02209233989851148
2022-03-04,Bogota,11001,0.02209233989851148
2022-03-05,Bogota,11001,0.02209233989851148
2022-03-06,Bogota,11001,0.02209233989851148
2022-03-07,Bogota,11001,0.02209233989851148
2022-03-08,Bogota,11001,0.02209233989851148
2022-03-09,Bogota,11001,0.02209233989851148
2022-03-10,Bogota,11001,0.02209233989851148
2022-03-11,Bogota,11001,0.02209233989851148
2022-03-12,Bogota,11001,0.02209233989851148
2022-03-13,Bogota,11001,0.02209233989851148
2022-03-14,Bogota,11001,0.02209233989851148
2022-03-15,Bogota,11001,0.02209233989851148
2022-03-16,Bogota,11001,0.02209233989851148
2022-03-17,Bogota,11001,0.02209233989851148
2022-03-18,Bogota,11001,0.02209233989851148
2022-03-19,Bogota,11001,0.02209233989851148
2022-03-20,Bogota,11001,0.02209233989851148
2022-03-21,Bogota,11001,0.02209233989851148
2022-03-22,Bogota,11001,0.02209233989851148
2022-03-23,Bogota,11001,0.02209233989851148
2022-03-24,Bogota,11001,0.02209233989851148
2022-03-25,Bogota,11001,0.02209233989851148
2022-03-26,Bogota,11001,0.02209233989851148
2022-03-27,Bogota,11001,0.02209233989851148
2022-03-28,Bogota,11001,0.02209233989851148
2022-03-29,Bogota,11001,0.02209233989851148
2022-03-30,Bogota,11001,0.02209233989851148
2022-03-31,Bogota,11001,0.02209233989851148
2022-04-01,Bogota,11001,0.02209233989851148
2022-04-02,Bogota,11001,0.02209233989851148
2022-04-03,Bogota,11001,0.02209233989851148
2022-04-04,Bogota,11001,0.02209233989851148
2022-04-05,Bogota,11001,0.02209233989851148
2022-04-06,Bogota,11001,0.02209233989851148
2022-04-07,Bogota,11001,0.02209233989851148
2022-04-08,Bogota,11001,0.02209233989851148
2022-04-09,Bogota,11001,0.02209233989851148
2022-04-10,Bogota,11001,0.02209233989851148
2022-04-11,Bogota,11001,0.02209233989851148
2022-04-12,Bogota,11001,0.02209233989851148
2022-04-13,Bogota,11001,0.02209233989851148
2022-04-14,Bogota,11001,0.02209233989851148
2022-04-15,Bogota,11001,0.02209233989851148
2022-04-16,Bogota,11001,0.02209233989851148
2022-04-17,Bogota,11001,0.02209233989851148
2022-04-18,Bogota,11001,0.02209233989851148
2022-04-19,Bogota,11001,0.02209233989851148
2022-04-20,Bogota,11001,0.02209233989851148
2022-04-21,Bogota,11001,0.02209233989851148
2022-04-22,Bogota,11001,0.02209233989851148
2022-04-23,Bogota,11001,0.02209233989851148
2022-04-24,Bogota,11001,0.02209233989851148
2022-04-25,Bogota,11001,0.02209233989851148
2022-04-26,Bogota,11001,0.02209233989851148
2022-04-27,Bogota,11001,0.02209233989851148
2022-04-28,Bogota,11001,0.02209233989851148
2022-04-29,Bogota,11001,0.02209233989851148
2022-04-30,Bogota,11001,0.02209233989851148
2022-05-01,Bogota,11001,0.02209233989851148
2022-05-02,Bogota,11001,0.02209233989851148
2022-05-03,Bogota,11001,0.02209233989851148
2022-05-04,Bogota,11001,0.02209233989851148
2022-05-05,Bogota,11001,0.02209233989851148
2022-05-06,Bogota,11001,0.02209233989851148
2022-05-07,Bogota,11001,0.02209233989851148
2022-05-08,Bogota,11001,0.02209233989851148
2022-05-09,Bogota,11001,0.02209233989851148
2022-05-10,Bogota,11001,0.02209233989851148
2022-05-11,Bogota,11001,0.02209233989851148
2022-05-12,Bogota,11001,0.02209233989851148
2022-05-13,Bogota,11001,0.02209233989851148
2022-05-14,Bogota,11001,0.02209233989851148
2022-05-15,Bogota,11001,0.02209233989851148
2022-05-16,Bogota,11001,0.02209233989851148
2022-05-17,Bogota,11001,0.02209233989851148
2022-05-18,Bogota,11001,0.02209233989851148
2022-05-19,Bogota,11001,0.02209233989851148
2022-05-20,Bogota,11001,0.02209233989851148
2022-05-21,Bogota,11001,0.02209233989851148
2022-05-22,Bogota,11001,0.02209233989851148
2022-05-23,Bogota,11001,0.02209233989851148
2022-05-24,Bogota,11001,0.02209233989851148
2022-05-25,Bogota,11001,0.02209233989851148
2022-05-26,Bogota,11001,0.02209233989851148
2022-05-27,Bogota,11001,0.02209233989851148
2022-05-28,Bogota,11001,0.02209233989851148
2022-05-29,Bogota,11001,0.02209233989851148
2022-05-30,Bogota,11001,0.02209233989851148
2022-05-31,Bogota,11001,0.02209233989851148
2022-06-01,Bogota,11001,0.02209233989851148
2022-06-02,Bogota,11001,0.02209233989851148
2022-06-03,Bogota,11001,0.02209233989851148
2022-06-04,Bogota,11001,0.02209233989851148
2022-06-05,Bogota,11001,0.02209233989851148
2022-06-06,Bogota,11001,0.02209233989851148
2022-06-07,Bogota,11001,0.02209233989851148
2022-06-08,Bogota,11001,0.02209233989851148
2022-06-09,Bogota,11001,0.02209233989851148
2022-06-10,Bogota,11001,0.02209233989851148
2022-06-11,Bogota,11001,0.02209233989851148
2022-06-12,Bogota,11001,0.02209233989851148
2022-06-13,Bogota,11001,0.02209233989851148
2022-06-14,Bogota,11001,0.02209233989851148
2022-06-15,Bogota,11001,0.02209233989851148
2022-06-16,Bogota,11001,0.02209233989851148
2022-06-17,Bogota,11001,0.02209233989851148
2022-06-18,Bogota,11001,0.02209233989851148
2022-06-19,Bogota,11001,0.02209233989851148
2022-06-20,Bogota,11001,0.02209233989851148
2022-06-21,Bogota,11001,0.02209233989851148
2022-06-22,Bogota,11001,0.02209233989851148
2022-06-23,Bogota,11001,0.02209233989851148
2022-06-24,Bogota,11001,0.02209233989851148
2022-06-25,Bogota,11001,0.02209233989851148
2022-06-26,Bogota,11001,0.02209233989851148
2022-06-27,Bogota,11001,0.02209233989851148
2022-06-28,Bogota,11001,0.02209233989851148
2022-06-29,Bogota,11001,0.02209233989851148
2022-06-30,Bogota,11001,0.02209233989851148
2022-07-01,Bogota,11001,0.02209233989851148
