"Date","Imports","Replicate"
2020-03-06,13,112
2020-03-07,18,112
2020-03-08,24,112
2020-03-09,18,112
2020-03-10,28,112
2020-03-11,38,112
2020-03-12,21,112
2020-03-13,72,112
2020-03-14,56,112
2020-03-15,66,112
2020-03-16,89,112
2020-03-17,80,112
2020-03-18,80,112
2020-03-19,93,112
2020-03-20,60,112
2020-03-21,52,112
2020-03-22,19,112
2020-01-22,1,113
2020-01-24,1,113
2020-01-25,1,113
2020-01-26,4,113
2020-01-27,4,113
2020-01-28,8,113
2020-01-30,5,113
2020-01-31,5,113
2020-02-01,6,113
2020-02-02,21,113
2020-02-03,14,113
2020-02-04,13,113
2020-02-05,13,113
2020-02-06,12,113
2020-02-07,19,113
2020-02-08,8,113
2020-02-09,9,113
2020-02-10,12,113
2020-02-11,8,113
2020-02-13,65,113
2020-02-14,23,113
2020-02-15,15,113
2020-02-16,14,113
2020-02-17,9,113
2020-02-18,12,113
2020-02-19,2,113
2020-02-20,2,113
2020-02-21,1,113
2020-02-22,6,113
2020-02-23,1,113
2020-02-24,5,113
2020-02-25,1,113
2020-02-26,4,113
2020-02-27,6,113
2020-02-28,7,113
2020-02-29,9,113
2020-03-01,9,113
2020-03-02,10,113
2020-03-03,7,113
2020-03-04,8,113
2020-03-05,10,113
2020-03-06,8,113
2020-03-07,20,113
2020-03-08,18,113
2020-03-09,20,113
2020-03-10,21,113
2020-03-11,31,113
2020-03-12,13,113
2020-03-13,70,113
2020-03-14,49,113
2020-03-15,49,113
2020-03-16,68,113
2020-03-17,76,113
2020-03-18,57,113
2020-03-19,65,113
2020-03-20,43,113
2020-03-21,42,113
2020-03-22,23,113
2020-01-22,2,114
2020-01-23,3,114
2020-01-24,1,114
2020-01-25,2,114
2020-01-26,2,114
2020-01-27,3,114
2020-01-28,10,114
2020-01-29,2,114
2020-01-30,11,114
2020-01-31,9,114
2020-02-01,14,114
2020-02-02,26,114
2020-02-03,20,114
2020-02-04,18,114
2020-02-05,17,114
2020-02-06,18,114
2020-02-07,13,114
2020-02-08,19,114
2020-02-09,13,114
2020-02-10,14,114
2020-02-11,6,114
2020-02-13,66,114
2020-02-14,37,114
2020-02-15,17,114
2020-02-16,13,114
2020-02-17,5,114
2020-02-18,10,114
2020-02-19,6,114
2020-02-21,2,114
2020-02-22,6,114
2020-02-23,2,114
2020-02-24,2,114
2020-02-25,2,114
2020-02-26,2,114
2020-02-27,9,114
2020-02-28,1,114
2020-02-29,7,114
2020-03-01,18,114
2020-03-02,11,114
2020-03-03,13,114
2020-03-04,13,114
2020-03-05,22,114
2020-03-06,22,114
2020-03-07,31,114
2020-03-08,23,114
2020-03-09,20,114
2020-03-10,26,114
2020-03-11,28,114
2020-03-12,14,114
2020-03-13,56,114
2020-03-14,55,114
2020-03-15,52,114
2020-03-16,92,114
2020-03-17,71,114
2020-03-18,80,114
2020-03-19,90,114
2020-03-20,78,114
2020-03-21,51,114
2020-03-22,23,114
2020-01-22,4,115
2020-01-23,1,115
2020-01-25,4,115
2020-01-26,2,115
2020-01-27,2,115
2020-01-28,5,115
2020-01-29,4,115
2020-01-30,8,115
2020-01-31,8,115
2020-02-01,9,115
2020-02-02,22,115
2020-02-03,11,115
2020-02-04,13,115
2020-02-05,14,115
2020-02-06,11,115
2020-02-07,5,115
2020-02-08,11,115
2020-02-09,8,115
2020-02-10,6,115
2020-02-11,8,115
2020-02-12,2,115
2020-02-13,53,115
2020-02-14,32,115
2020-02-15,9,115
2020-02-16,4,115
2020-02-17,7,115
2020-02-18,8,115
2020-02-19,2,115
2020-02-20,2,115
2020-02-21,5,115
2020-02-22,4,115
2020-02-24,3,115
2020-02-25,5,115
2020-02-26,4,115
2020-02-27,3,115
2020-02-28,4,115
2020-02-29,6,115
2020-03-01,9,115
2020-03-02,12,115
2020-03-03,12,115
2020-03-04,11,115
2020-03-05,9,115
2020-03-06,19,115
2020-03-07,11,115
2020-03-08,12,115
2020-03-09,13,115
2020-03-10,23,115
2020-03-11,23,115
2020-03-12,6,115
2020-03-13,70,115
2020-03-14,61,115
2020-03-15,49,115
2020-03-16,66,115
2020-03-17,61,115
2020-03-18,59,115
2020-03-19,75,115
2020-03-20,48,115
2020-03-21,40,115
2020-03-22,27,115
2020-01-23,1,116
2020-01-24,1,116
2020-01-25,1,116
2020-01-26,4,116
2020-01-27,5,116
2020-01-28,10,116
2020-01-30,5,116
2020-01-31,6,116
2020-02-01,4,116
2020-02-02,22,116
2020-02-03,4,116
2020-02-04,15,116
2020-02-05,12,116
2020-02-06,10,116
2020-02-07,9,116
2020-02-08,8,116
2020-02-09,11,116
2020-02-10,7,116
2020-02-11,6,116
2020-02-12,1,116
2020-02-13,54,116
2020-02-14,20,116
2020-02-15,4,116
2020-02-16,8,116
2020-02-17,7,116
2020-02-18,6,116
2020-02-19,1,116
2020-02-20,1,116
2020-02-21,1,116
2020-02-22,6,116
2020-02-23,1,116
2020-02-24,2,116
2020-02-25,3,116
2020-02-26,4,116
2020-02-27,1,116
2020-02-28,2,116
2020-02-29,7,116
2020-03-01,6,116
2020-03-02,4,116
2020-03-03,8,116
2020-03-04,5,116
2020-03-05,8,116
2020-03-06,11,116
2020-03-07,9,116
2020-03-08,20,116
2020-03-09,13,116
2020-03-10,14,116
2020-03-11,26,116
2020-03-12,2,116
2020-03-13,47,116
2020-03-14,33,116
2020-03-15,33,116
2020-03-16,50,116
2020-03-17,41,116
2020-03-18,48,116
2020-03-19,61,116
2020-03-20,43,116
2020-03-21,37,116
2020-03-22,21,116
2020-01-22,3,117
2020-01-25,2,117
2020-01-26,2,117
2020-01-27,4,117
2020-01-28,6,117
2020-01-29,2,117
2020-01-30,9,117
2020-01-31,2,117
2020-02-01,7,117
2020-02-02,18,117
2020-02-03,8,117
2020-02-04,8,117
2020-02-05,11,117
2020-02-06,6,117
2020-02-07,11,117
2020-02-08,5,117
2020-02-09,10,117
2020-02-10,5,117
2020-02-11,6,117
2020-02-12,1,117
2020-02-13,44,117
2020-02-14,14,117
2020-02-15,4,117
2020-02-16,2,117
2020-02-17,5,117
2020-02-18,5,117
2020-02-21,1,117
2020-02-22,3,117
2020-02-23,2,117
2020-02-25,1,117
2020-02-26,4,117
2020-02-27,3,117
2020-02-28,3,117
2020-02-29,4,117
2020-03-01,6,117
2020-03-02,9,117
2020-03-03,4,117
2020-03-04,9,117
2020-03-05,8,117
2020-03-06,15,117
2020-03-07,18,117
2020-03-08,7,117
2020-03-09,12,117
2020-03-10,17,117
2020-03-11,19,117
2020-03-12,7,117
2020-03-13,41,117
2020-03-14,24,117
2020-03-15,44,117
2020-03-16,50,117
2020-03-17,49,117
2020-03-18,38,117
2020-03-19,61,117
2020-03-20,46,117
2020-03-21,26,117
2020-03-22,12,117
2020-01-22,4,118
2020-01-25,5,118
2020-01-26,8,118
2020-01-27,1,118
2020-01-28,12,118
2020-01-29,6,118
2020-01-30,22,118
2020-01-31,12,118
2020-02-01,10,118
2020-02-02,33,118
2020-02-03,14,118
2020-02-04,34,118
2020-02-05,20,118
2020-02-06,29,118
2020-02-07,21,118
2020-02-08,22,118
2020-02-09,24,118
2020-02-10,13,118
2020-02-11,13,118
2020-02-12,1,118
2020-02-13,104,118
2020-02-14,46,118
2020-02-15,10,118
2020-02-16,12,118
2020-02-17,9,118
2020-02-18,16,118
2020-02-19,2,118
2020-02-20,2,118
2020-02-21,3,118
2020-02-22,11,118
2020-02-23,4,118
2020-02-24,5,118
2020-02-25,5,118
2020-02-26,11,118
2020-02-27,11,118
2020-02-28,9,118
2020-02-29,11,118
2020-03-01,12,118
2020-03-02,16,118
2020-03-03,19,118
2020-03-04,18,118
2020-03-05,13,118
2020-03-06,14,118
2020-03-07,36,118
2020-03-08,28,118
2020-03-09,34,118
2020-03-10,37,118
2020-03-11,59,118
2020-03-12,18,118
2020-03-13,116,118
2020-03-14,68,118
2020-03-15,85,118
2020-03-16,94,118
2020-03-17,88,118
2020-03-18,97,118
2020-03-19,120,118
2020-03-20,93,118
2020-03-21,60,118
2020-03-22,32,118
2020-01-22,2,119
2020-01-23,2,119
2020-01-25,1,119
2020-01-26,2,119
2020-01-28,4,119
2020-01-30,3,119
2020-01-31,4,119
2020-02-01,5,119
2020-02-02,19,119
2020-02-03,8,119
2020-02-04,15,119
2020-02-05,7,119
2020-02-06,6,119
2020-02-07,6,119
2020-02-08,3,119
2020-02-09,9,119
2020-02-10,8,119
2020-02-11,4,119
2020-02-12,2,119
2020-02-13,29,119
2020-02-14,12,119
2020-02-15,5,119
2020-02-16,3,119
2020-02-17,8,119
2020-02-18,3,119
2020-02-19,2,119
2020-02-20,1,119
2020-02-21,2,119
2020-02-22,2,119
2020-02-24,1,119
2020-02-26,5,119
2020-02-27,2,119
2020-02-28,4,119
2020-02-29,3,119
2020-03-01,3,119
2020-03-02,2,119
2020-03-03,7,119
2020-03-04,2,119
2020-03-05,7,119
2020-03-06,7,119
2020-03-07,7,119
2020-03-08,8,119
2020-03-09,11,119
2020-03-10,18,119
2020-03-11,17,119
2020-03-12,3,119
2020-03-13,42,119
2020-03-14,15,119
2020-03-15,27,119
2020-03-16,34,119
2020-03-17,34,119
2020-03-18,22,119
2020-03-19,27,119
2020-03-20,26,119
2020-03-21,19,119
2020-03-22,15,119
2020-01-22,2,120
2020-01-23,1,120
2020-01-24,1,120
2020-01-25,1,120
2020-01-26,3,120
2020-01-27,2,120
2020-01-28,6,120
2020-01-30,7,120
2020-01-31,2,120
2020-02-01,7,120
2020-02-02,12,120
2020-02-03,15,120
2020-02-04,17,120
2020-02-05,13,120
2020-02-06,10,120
2020-02-07,11,120
2020-02-08,13,120
2020-02-09,10,120
2020-02-10,14,120
2020-02-11,6,120
2020-02-13,50,120
2020-02-14,19,120
2020-02-15,13,120
2020-02-16,5,120
2020-02-17,4,120
2020-02-18,8,120
2020-02-19,1,120
2020-02-20,2,120
2020-02-21,2,120
2020-02-22,6,120
2020-02-23,4,120
2020-02-24,1,120
2020-02-25,3,120
2020-02-26,1,120
2020-02-27,5,120
2020-02-28,9,120
2020-02-29,5,120
2020-03-01,3,120
2020-03-02,7,120
2020-03-03,8,120
2020-03-04,6,120
2020-03-05,12,120
2020-03-06,9,120
2020-03-07,9,120
2020-03-08,10,120
2020-03-09,13,120
2020-03-10,21,120
2020-03-11,16,120
2020-03-12,4,120
2020-03-13,50,120
2020-03-14,32,120
2020-03-15,42,120
2020-03-16,68,120
2020-03-17,39,120
2020-03-18,35,120
2020-03-19,50,120
2020-03-20,39,120
2020-03-21,31,120
2020-03-22,20,120
2020-01-25,2,121
2020-01-26,1,121
2020-01-27,2,121
2020-01-28,7,121
2020-01-29,3,121
2020-01-30,7,121
2020-01-31,3,121
2020-02-01,3,121
2020-02-02,1,121
2020-02-03,6,121
2020-02-04,12,121
2020-02-05,7,121
2020-02-06,12,121
2020-02-07,11,121
2020-02-08,4,121
2020-02-09,8,121
2020-02-10,10,121
2020-02-11,4,121
2020-02-13,29,121
2020-02-14,8,121
2020-02-15,3,121
2020-02-16,5,121
2020-02-17,4,121
2020-02-18,7,121
2020-02-19,1,121
2020-02-20,1,121
2020-02-21,3,121
2020-02-22,4,121
2020-02-24,1,121
2020-02-25,5,121
2020-02-26,4,121
2020-02-27,1,121
2020-02-28,1,121
2020-02-29,2,121
2020-03-01,10,121
2020-03-02,9,121
2020-03-03,5,121
2020-03-04,4,121
2020-03-05,8,121
2020-03-06,5,121
2020-03-07,8,121
2020-03-08,11,121
2020-03-09,7,121
2020-03-10,7,121
2020-03-11,20,121
2020-03-12,3,121
2020-03-13,44,121
2020-03-14,32,121
2020-03-15,24,121
2020-03-16,42,121
2020-03-17,33,121
2020-03-18,32,121
2020-03-19,39,121
2020-03-20,22,121
2020-03-21,22,121
2020-03-22,15,121
2020-01-23,2,122
2020-01-25,3,122
2020-01-26,2,122
2020-01-27,3,122
2020-01-28,6,122
2020-01-29,1,122
2020-01-30,10,122
2020-01-31,2,122
2020-02-01,6,122
2020-02-02,18,122
2020-02-03,3,122
2020-02-04,11,122
2020-02-05,10,122
2020-02-06,3,122
2020-02-07,11,122
2020-02-08,4,122
2020-02-09,9,122
2020-02-10,2,122
2020-02-11,4,122
2020-02-13,50,122
2020-02-14,22,122
2020-02-15,5,122
2020-02-16,7,122
2020-02-17,7,122
2020-02-18,4,122
2020-02-19,2,122
2020-02-20,2,122
2020-02-21,4,122
2020-02-22,2,122
2020-02-23,1,122
2020-02-24,2,122
2020-02-25,1,122
2020-02-26,3,122
2020-02-27,3,122
2020-02-28,3,122
2020-02-29,9,122
2020-03-01,8,122
2020-03-02,3,122
2020-03-03,7,122
2020-03-04,5,122
2020-03-05,5,122
2020-03-06,6,122
2020-03-07,6,122
2020-03-08,12,122
2020-03-09,6,122
2020-03-10,7,122
2020-03-11,17,122
2020-03-12,9,122
2020-03-13,37,122
2020-03-14,22,122
2020-03-15,31,122
2020-03-16,44,122
2020-03-17,47,122
2020-03-18,40,122
2020-03-19,49,122
2020-03-20,43,122
2020-03-21,21,122
2020-03-22,12,122
2020-01-22,4,123
2020-01-25,3,123
2020-01-26,4,123
2020-01-27,5,123
2020-01-28,10,123
2020-01-29,2,123
2020-01-30,11,123
2020-01-31,7,123
2020-02-01,10,123
2020-02-02,22,123
2020-02-03,7,123
2020-02-04,9,123
2020-02-05,13,123
2020-02-06,12,123
2020-02-07,12,123
2020-02-08,8,123
2020-02-09,14,123
2020-02-10,16,123
2020-02-11,8,123
2020-02-12,2,123
2020-02-13,57,123
2020-02-14,34,123
2020-02-15,16,123
2020-02-16,7,123
2020-02-17,7,123
2020-02-18,6,123
2020-02-19,1,123
2020-02-20,3,123
2020-02-21,2,123
2020-02-22,5,123
2020-02-23,1,123
2020-02-24,1,123
2020-02-25,1,123
2020-02-26,1,123
2020-02-27,7,123
2020-02-28,10,123
2020-02-29,4,123
2020-03-01,11,123
2020-03-02,9,123
2020-03-03,10,123
2020-03-04,12,123
2020-03-05,4,123
2020-03-06,10,123
2020-03-07,18,123
2020-03-08,19,123
2020-03-09,12,123
2020-03-10,14,123
2020-03-11,27,123
2020-03-12,7,123
2020-03-13,59,123
2020-03-14,46,123
2020-03-15,40,123
2020-03-16,52,123
2020-03-17,49,123
2020-03-18,57,123
2020-03-19,58,123
2020-03-20,57,123
2020-03-21,36,123
2020-03-22,16,123
2020-01-22,2,124
2020-01-23,2,124
2020-01-24,1,124
2020-01-25,5,124
2020-01-26,2,124
2020-01-27,1,124
2020-01-28,7,124
2020-01-29,2,124
2020-01-30,12,124
2020-01-31,5,124
2020-02-01,7,124
2020-02-02,11,124
2020-02-03,11,124
2020-02-04,18,124
2020-02-05,13,124
2020-02-06,18,124
2020-02-07,12,124
2020-02-08,7,124
2020-02-09,6,124
2020-02-10,10,124
2020-02-11,7,124
2020-02-13,54,124
2020-02-14,25,124
2020-02-15,7,124
2020-02-16,8,124
2020-02-17,6,124
2020-02-18,7,124
2020-02-19,3,124
2020-02-20,1,124
2020-02-21,6,124
2020-02-22,5,124
2020-02-24,5,124
2020-02-25,1,124
2020-02-26,5,124
2020-02-27,1,124
2020-02-28,5,124
2020-02-29,3,124
2020-03-01,4,124
2020-03-02,8,124
2020-03-03,9,124
2020-03-04,7,124
2020-03-05,11,124
2020-03-06,13,124
2020-03-07,12,124
2020-03-08,13,124
2020-03-09,16,124
2020-03-10,20,124
2020-03-11,32,124
2020-03-12,11,124
2020-03-13,56,124
2020-03-14,31,124
2020-03-15,38,124
2020-03-16,59,124
2020-03-17,48,124
2020-03-18,53,124
2020-03-19,59,124
2020-03-20,47,124
2020-03-21,38,124
2020-03-22,24,124
2020-01-22,10,125
2020-01-23,1,125
2020-01-24,3,125
2020-01-25,6,125
2020-01-26,7,125
2020-01-27,3,125
2020-01-28,25,125
2020-01-29,5,125
2020-01-30,15,125
2020-01-31,13,125
2020-02-01,25,125
2020-02-02,37,125
2020-02-03,25,125
2020-02-04,31,125
2020-02-05,33,125
2020-02-06,39,125
2020-02-07,32,125
2020-02-08,38,125
2020-02-09,14,125
2020-02-10,16,125
2020-02-11,20,125
2020-02-12,5,125
2020-02-13,136,125
2020-02-14,54,125
2020-02-15,19,125
2020-02-16,21,125
2020-02-17,22,125
2020-02-18,16,125
2020-02-19,1,125
2020-02-20,6,125
2020-02-21,3,125
2020-02-22,15,125
2020-02-23,5,125
2020-02-24,4,125
2020-02-25,8,125
2020-02-26,10,125
2020-02-27,12,125
2020-02-28,19,125
2020-02-29,12,125
2020-03-01,21,125
2020-03-02,23,125
2020-03-03,21,125
2020-03-04,19,125
2020-03-05,23,125
2020-03-06,40,125
2020-03-07,42,125
2020-03-08,27,125
2020-03-09,38,125
2020-03-10,35,125
2020-03-11,70,125
2020-03-12,28,125
2020-03-13,177,125
2020-03-14,83,125
2020-03-15,111,125
2020-03-16,209,125
2020-03-17,136,125
2020-03-18,153,125
2020-03-19,158,125
2020-03-20,123,125
2020-03-21,113,125
2020-03-22,52,125
2020-01-22,5,126
2020-01-24,2,126
2020-01-25,6,126
2020-01-26,3,126
2020-01-27,6,126
2020-01-28,13,126
2020-01-29,4,126
2020-01-30,13,126
2020-01-31,11,126
2020-02-01,11,126
2020-02-02,29,126
2020-02-03,8,126
2020-02-04,25,126
2020-02-05,19,126
2020-02-06,17,126
2020-02-07,13,126
2020-02-08,9,126
2020-02-09,13,126
2020-02-10,9,126
2020-02-11,7,126
2020-02-13,85,126
2020-02-14,26,126
2020-02-15,12,126
2020-02-16,19,126
2020-02-17,12,126
2020-02-18,8,126
2020-02-19,2,126
2020-02-20,3,126
2020-02-21,3,126
2020-02-22,5,126
2020-02-24,1,126
2020-02-25,3,126
2020-02-26,1,126
2020-02-27,6,126
2020-02-28,7,126
2020-02-29,2,126
2020-03-01,9,126
2020-03-02,11,126
2020-03-03,9,126
2020-03-04,10,126
2020-03-05,20,126
2020-03-06,20,126
2020-03-07,24,126
2020-03-08,23,126
2020-03-09,18,126
2020-03-10,23,126
2020-03-11,30,126
2020-03-12,18,126
2020-03-13,67,126
2020-03-14,39,126
2020-03-15,35,126
2020-03-16,78,126
2020-03-17,80,126
2020-03-18,62,126
2020-03-19,74,126
2020-03-20,50,126
2020-03-21,41,126
2020-03-22,24,126
2020-01-24,1,127
2020-01-25,1,127
2020-01-26,1,127
2020-01-28,4,127
2020-01-29,1,127
2020-01-30,3,127
2020-01-31,2,127
2020-02-01,2,127
2020-02-02,7,127
2020-02-03,3,127
2020-02-04,8,127
2020-02-05,7,127
2020-02-06,8,127
2020-02-07,4,127
2020-02-08,6,127
2020-02-10,7,127
2020-02-11,2,127
2020-02-13,29,127
2020-02-14,10,127
2020-02-15,2,127
2020-02-16,4,127
2020-02-17,4,127
2020-02-18,1,127
2020-02-20,1,127
2020-02-24,1,127
2020-02-25,1,127
2020-02-26,4,127
2020-02-28,4,127
2020-02-29,5,127
2020-03-01,6,127
2020-03-02,5,127
2020-03-03,3,127
2020-03-04,5,127
2020-03-05,4,127
2020-03-06,7,127
2020-03-07,4,127
2020-03-08,9,127
2020-03-09,8,127
2020-03-10,10,127
2020-03-11,17,127
2020-03-12,2,127
2020-03-13,27,127
2020-03-14,28,127
2020-03-15,25,127
2020-03-16,32,127
2020-03-17,36,127
2020-03-18,25,127
2020-03-19,29,127
2020-03-20,17,127
2020-03-21,20,127
2020-03-22,9,127
2020-01-22,4,128
2020-01-23,3,128
2020-01-24,2,128
2020-01-25,1,128
2020-01-26,9,128
2020-01-27,4,128
2020-01-28,10,128
2020-01-29,4,128
2020-01-30,12,128
2020-01-31,9,128
2020-02-01,9,128
2020-02-02,20,128
2020-02-03,21,128
2020-02-04,17,128
2020-02-05,25,128
2020-02-06,15,128
2020-02-07,21,128
2020-02-08,13,128
2020-02-09,12,128
2020-02-10,17,128
2020-02-11,9,128
2020-02-12,3,128
2020-02-13,98,128
2020-02-14,46,128
2020-02-15,12,128
2020-02-16,10,128
2020-02-17,7,128
2020-02-18,7,128
2020-02-19,2,128
2020-02-20,4,128
2020-02-21,3,128
2020-02-22,11,128
2020-02-24,3,128
2020-02-25,4,128
2020-02-26,4,128
2020-02-27,7,128
2020-02-28,12,128
2020-02-29,12,128
2020-03-01,9,128
2020-03-02,16,128
2020-03-03,9,128
2020-03-04,18,128
2020-03-05,15,128
2020-03-06,22,128
2020-03-07,24,128
2020-03-08,18,128
2020-03-09,18,128
2020-03-10,22,128
2020-03-11,33,128
2020-03-12,13,128
2020-03-13,104,128
2020-03-14,49,128
2020-03-15,46,128
2020-03-16,85,128
2020-03-17,101,128
2020-03-18,72,128
2020-03-19,97,128
2020-03-20,82,128
2020-03-21,53,128
2020-03-22,20,128
2020-01-22,3,129
2020-01-23,1,129
2020-01-24,1,129
2020-01-25,3,129
2020-01-26,4,129
2020-01-27,4,129
2020-01-28,12,129
2020-01-29,5,129
2020-01-30,19,129
2020-01-31,11,129
2020-02-01,10,129
2020-02-02,25,129
2020-02-03,19,129
2020-02-04,23,129
2020-02-05,16,129
2020-02-06,8,129
2020-02-07,23,129
2020-02-08,15,129
2020-02-09,23,129
2020-02-10,9,129
2020-02-11,11,129
2020-02-12,1,129
2020-02-13,101,129
2020-02-14,26,129
2020-02-15,8,129
2020-02-16,25,129
2020-02-17,15,129
2020-02-18,13,129
2020-02-19,5,129
2020-02-20,4,129
2020-02-21,3,129
2020-02-22,11,129
2020-02-23,1,129
2020-02-24,3,129
2020-02-25,4,129
2020-02-26,8,129
2020-02-27,5,129
2020-02-28,5,129
2020-02-29,11,129
2020-03-01,18,129
2020-03-02,10,129
2020-03-03,9,129
2020-03-04,13,129
2020-03-05,12,129
2020-03-06,19,129
2020-03-07,16,129
2020-03-08,23,129
2020-03-09,26,129
2020-03-10,23,129
2020-03-11,33,129
2020-03-12,16,129
2020-03-13,92,129
2020-03-14,58,129
2020-03-15,68,129
2020-03-16,95,129
2020-03-17,86,129
2020-03-18,96,129
2020-03-19,93,129
2020-03-20,88,129
2020-03-21,57,129
2020-03-22,25,129
2020-01-22,2,130
2020-01-25,1,130
2020-01-26,4,130
2020-01-27,4,130
2020-01-28,11,130
2020-01-29,3,130
2020-01-30,9,130
2020-01-31,6,130
2020-02-01,7,130
2020-02-02,24,130
2020-02-03,16,130
2020-02-04,12,130
2020-02-05,9,130
2020-02-06,19,130
2020-02-07,7,130
2020-02-08,12,130
2020-02-09,21,130
2020-02-10,8,130
2020-02-11,3,130
2020-02-13,73,130
2020-02-14,24,130
2020-02-15,9,130
2020-02-16,6,130
2020-02-17,8,130
2020-02-18,8,130
2020-02-19,1,130
2020-02-20,2,130
2020-02-21,2,130
2020-02-22,8,130
2020-02-23,1,130
2020-02-24,2,130
2020-02-25,4,130
2020-02-26,3,130
2020-02-27,6,130
2020-02-28,9,130
2020-02-29,4,130
2020-03-01,8,130
2020-03-02,13,130
2020-03-03,11,130
2020-03-04,18,130
2020-03-05,15,130
2020-03-06,16,130
2020-03-07,11,130
2020-03-08,27,130
2020-03-09,15,130
2020-03-10,19,130
2020-03-11,32,130
2020-03-12,14,130
2020-03-13,83,130
2020-03-14,51,130
2020-03-15,48,130
2020-03-16,58,130
2020-03-17,67,130
2020-03-18,80,130
2020-03-19,100,130
2020-03-20,64,130
2020-03-21,51,130
2020-03-22,24,130
2020-01-22,3,131
2020-01-23,1,131
2020-01-25,5,131
2020-01-26,3,131
2020-01-27,1,131
2020-01-28,5,131
2020-01-29,1,131
2020-01-30,8,131
2020-01-31,4,131
2020-02-01,15,131
2020-02-02,20,131
2020-02-03,18,131
2020-02-04,19,131
2020-02-05,27,131
2020-02-06,11,131
2020-02-07,21,131
2020-02-08,18,131
2020-02-09,12,131
2020-02-10,5,131
2020-02-11,10,131
2020-02-13,62,131
2020-02-14,22,131
2020-02-15,12,131
2020-02-16,14,131
2020-02-17,9,131
2020-02-18,7,131
2020-02-20,3,131
2020-02-21,2,131
2020-02-23,2,131
2020-02-24,4,131
2020-02-25,2,131
2020-02-26,5,131
2020-02-27,4,131
2020-02-28,8,131
2020-02-29,8,131
2020-03-01,3,131
2020-03-02,7,131
2020-03-03,18,131
2020-03-04,5,131
2020-03-05,16,131
2020-03-06,11,131
2020-03-07,17,131
2020-03-08,18,131
2020-03-09,15,131
2020-03-10,28,131
2020-03-11,43,131
2020-03-12,9,131
2020-03-13,70,131
2020-03-14,40,131
2020-03-15,45,131
2020-03-16,65,131
2020-03-17,68,131
2020-03-18,58,131
2020-03-19,78,131
2020-03-20,66,131
2020-03-21,44,131
2020-03-22,17,131
2020-01-24,1,132
2020-01-25,1,132
2020-01-26,2,132
2020-01-27,4,132
2020-01-28,6,132
2020-01-29,4,132
2020-01-30,7,132
2020-01-31,1,132
2020-02-01,10,132
2020-02-02,19,132
2020-02-03,12,132
2020-02-04,7,132
2020-02-05,18,132
2020-02-06,17,132
2020-02-07,9,132
2020-02-08,11,132
2020-02-09,15,132
2020-02-10,7,132
2020-02-11,8,132
2020-02-13,54,132
2020-02-14,27,132
2020-02-15,6,132
2020-02-16,9,132
2020-02-17,9,132
2020-02-18,8,132
2020-02-19,1,132
2020-02-20,3,132
2020-02-22,5,132
2020-02-23,1,132
2020-02-24,2,132
2020-02-25,2,132
2020-02-26,1,132
2020-02-27,7,132
2020-02-28,4,132
2020-02-29,5,132
2020-03-01,10,132
2020-03-02,10,132
2020-03-03,14,132
2020-03-04,10,132
2020-03-05,11,132
2020-03-06,16,132
2020-03-07,10,132
2020-03-08,15,132
2020-03-09,15,132
2020-03-10,16,132
2020-03-11,18,132
2020-03-12,7,132
2020-03-13,56,132
2020-03-14,45,132
2020-03-15,28,132
2020-03-16,62,132
2020-03-17,54,132
2020-03-18,50,132
2020-03-19,56,132
2020-03-20,55,132
2020-03-21,35,132
2020-03-22,16,132
2020-01-22,3,133
2020-01-23,1,133
2020-01-25,3,133
2020-01-26,4,133
2020-01-27,5,133
2020-01-28,14,133
2020-01-29,5,133
2020-01-30,11,133
2020-01-31,4,133
2020-02-01,4,133
2020-02-02,21,133
2020-02-03,20,133
2020-02-04,15,133
2020-02-05,20,133
2020-02-06,17,133
2020-02-07,19,133
2020-02-08,15,133
2020-02-09,16,133
2020-02-10,9,133
2020-02-11,15,133
2020-02-12,1,133
2020-02-13,62,133
2020-02-14,27,133
2020-02-15,7,133
2020-02-16,9,133
2020-02-17,11,133
2020-02-18,6,133
2020-02-19,2,133
2020-02-20,4,133
2020-02-21,1,133
2020-02-22,7,133
2020-02-23,2,133
2020-02-25,5,133
2020-02-26,6,133
2020-02-27,5,133
2020-02-28,3,133
2020-02-29,10,133
2020-03-01,9,133
2020-03-02,12,133
2020-03-03,14,133
2020-03-04,9,133
2020-03-05,18,133
2020-03-06,27,133
2020-03-07,23,133
2020-03-08,21,133
2020-03-09,21,133
2020-03-10,21,133
2020-03-11,34,133
2020-03-12,11,133
2020-03-13,57,133
2020-03-14,50,133
2020-03-15,42,133
2020-03-16,85,133
2020-03-17,67,133
2020-03-18,60,133
2020-03-19,79,133
2020-03-20,75,133
2020-03-21,46,133
2020-03-22,28,133
2020-01-22,4,134
2020-01-23,1,134
2020-01-25,2,134
2020-01-26,1,134
2020-01-27,4,134
2020-01-28,15,134
2020-01-29,3,134
2020-01-30,8,134
2020-01-31,7,134
2020-02-01,7,134
2020-02-02,22,134
2020-02-03,9,134
2020-02-04,17,134
2020-02-05,19,134
2020-02-06,20,134
2020-02-07,15,134
2020-02-08,23,134
2020-02-09,8,134
2020-02-10,16,134
2020-02-11,7,134
2020-02-13,69,134
2020-02-14,27,134
2020-02-15,4,134
2020-02-16,7,134
2020-02-17,7,134
2020-02-18,7,134
2020-02-19,1,134
2020-02-20,3,134
2020-02-21,2,134
2020-02-22,5,134
2020-02-23,1,134
2020-02-24,1,134
2020-02-25,1,134
2020-02-26,6,134
2020-02-27,6,134
